age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,ID,income,kidhome,teenhome,dt_customer,numwebvisitsmonth
44.0,services,married,high_school,,0.0,0.0,cellular,374,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2018-03-04,24.687,-117.115,e6f45898-44a3-4169-b432-110e242b6536,60350,0,0,2012-11-15,30
38.0,housemaid,married,high_school,0.0,1.0,0.0,cellular,108,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-08-02,42.888,-100.653,e61ea897-fcdd-4bd4-8ca0-c5a8dccfdc7c,150112,2,0,2012-09-06,14
39.0,entrepreneur,married,high_school,0.0,1.0,0.0,cellular,244,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-09-03,36.537,-122.139,da49c7a8-4996-46a1-82de-e2119f538996,120030,2,0,2012-10-10,30
50.0,technician,married,high_school,0.0,1.0,0.0,cellular,196,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-06-08,43.581,-95.163,1b2559e6-77ee-4b52-b8f9-e0efcec6f02b,143825,0,1,2012-07-01,22
38.0,services,married,high_school,0.0,0.0,1.0,cellular,74,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2016-06-25,25.319,-71.889,309bbe80-d00b-412e-a53d-2984d2c641a8,71086,1,0,2012-09-11,10
38.0,services,married,high_school,0.0,0.0,0.0,cellular,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-21,40.132,-90.792,d6c213a3-228a-4bfb-abab-129316845268,97658,2,2,2012-02-27,9
35.0,blue-collar,married,basic_9y,,1.0,0.0,telephone,19,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-09-18,24.438,-104.06,f889dca1-1491-485b-b711-e83af7a2079b,20531,2,2,2012-03-18,11
43.0,services,married,high_school,,0.0,0.0,cellular,126,19,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-02-10,31.818,-80.752,55087cb7-8e9a-4537-9ca9-58b204493ed8,5973,2,2,2012-12-11,21
32.0,admin_,married,university_degree,0.0,1.0,0.0,cellular,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-07-27,32.84,-120.234,02472f2b-b988-4281-9c05-9df0c471e55c,124790,0,2,2012-06-17,30
,services,divorced,high_school,0.0,0.0,1.0,cellular,51,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-12-16,27.548,-104.613,6a732095-e4c7-4fd4-9b78-5af202a591da,87920,2,0,2012-01-16,13
32.0,admin_,married,university_degree,0.0,1.0,0.0,cellular,61,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-10-08,34.75,-124.384,db4b4f38-b9f2-4369-a764-5aa284207989,152772,0,0,2012-05-14,27
32.0,admin_,married,university_degree,0.0,0.0,0.0,cellular,100,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2017-01-14,34.061,-79.159,b6aac8bd-cc2a-4c49-bc38-ac2b08ff87eb,79333,2,0,2012-05-15,3
,blue-collar,married,basic_9y,,0.0,0.0,cellular,574,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes,2016-01-24,36.52,-68.36,14150c81-5a80-47ae-bad7-b158d903ea87,87097,0,2,2012-03-13,5
32.0,technician,single,professional_course,0.0,0.0,1.0,telephone,181,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-12-18,25.723,-99.161,b82fe6b7-40e0-4daa-a884-e89c4af55f72,141940,2,2,2012-12-21,24
32.0,admin_,married,high_school,0.0,1.0,1.0,cellular,23,22,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-07-28,36.404,-119.641,13ca4557-dfd4-44e9-87a4-c16f22d2231f,137767,0,1,2012-08-13,5
27.0,admin_,single,university_degree,0.0,0.0,1.0,cellular,242,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-08-17,31.794,-108.144,591f0ea5-954f-42ce-bb77-766f3b9648b0,63260,1,1,2012-07-02,24
32.0,technician,single,professional_course,0.0,0.0,0.0,cellular,167,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-04-02,30.994,-114.247,802b2498-207c-404b-bba8-5daee97a6fac,114309,2,1,2012-10-15,8
32.0,technician,single,professional_course,0.0,0.0,0.0,cellular,35,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2017-12-05,30.267,-77.749,86b9d72e-b84a-4ba8-8fe7-14e16fc0ee79,32178,1,0,2012-08-01,16
40.0,admin_,married,professional_course,0.0,1.0,1.0,cellular,203,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-04,35.456,-106.124,73653071-873c-44e6-ba4a-0be872d109eb,135672,0,1,2012-12-24,27
33.0,technician,single,professional_course,0.0,0.0,0.0,cellular,140,3,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2017-03-11,36.083,-105.364,880f05d7-4e64-49de-8b01-f4d5da9dd074,52164,1,0,2012-08-30,12
32.0,technician,single,professional_course,0.0,1.0,0.0,cellular,128,1,999,0,nonexistent,1.4,,-42.7,,5228.1,no,2019-03-23,31.42,-88.33,7bbd4fac-5fc3-4b43-a3e7-a3e6633fd7d0,68178,2,1,2012-08-18,32
32.0,technician,single,professional_course,0.0,1.0,0.0,cellular,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-29,32.304,-68.425,6104a7a7-98b3-4b1f-96e8-61d3bf2ec359,162623,0,2,2012-06-04,23
32.0,technician,single,professional_course,0.0,0.0,0.0,cellular,119,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-01-15,32.473,-112.758,9e9981a1-44e3-40c5-938f-d04093757c7f,118867,0,2,2012-06-07,21
32.0,technician,single,professional_course,0.0,1.0,1.0,cellular,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-08-05,37.067,-84.883,767f5ecb-b3da-47c2-91c2-05892aabf415,48319,0,1,2012-01-12,20
30.0,blue-collar,single,basic_9y,0.0,0.0,0.0,cellular,56,2,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2018-03-21,39.621,-91.567,6264b1fd-8dcf-4918-b38b-87ebd3d75d98,145885,2,2,2012-05-26,2
25.0,technician,single,high_school,0.0,0.0,0.0,cellular,27,16,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2019-09-24,24.968,-116.653,b9d0d686-d17e-49e1-b0b4-8be2646cce2a,161409,0,0,2012-04-14,22
,entrepreneur,single,university_degree,,0.0,1.0,telephone,15,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2018-12-11,37.443,-72.464,58832ed5-4d39-4910-8425-ba3a0d21bc82,98531,0,1,2012-04-20,25
37.0,unemployed,single,university_degree,0.0,1.0,0.0,cellular,47,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-10-18,42.528,-71.162,95f999c7-69ad-451f-8b46-fc0780038d51,56806,1,0,2012-01-25,25
32.0,admin_,married,university_degree,0.0,0.0,0.0,cellular,46,4,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2016-03-21,30.085,-122.036,80e9eae8-0999-49e9-8841-e44145bb769a,13342,0,0,2012-01-02,23
53.0,technician,married,professional_course,0.0,1.0,0.0,telephone,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-07-06,28.962,-85.308,497cd616-08dc-4876-b630-e0de38362527,80081,0,0,2012-06-11,12
47.0,blue-collar,married,basic_4y,0.0,,,telephone,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-07-05,26.618,-97.834,a7dc8e12-16f6-4c77-b47a-da93b80d5266,83705,1,1,2012-02-04,17
36.0,blue-collar,married,basic_6y,,0.0,0.0,telephone,208,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-04-12,46.618,-79.028,daf85d41-4645-4a5a-b11e-0c00fd68e0b7,163953,0,1,2012-09-10,25
41.0,admin_,single,university_degree,0.0,1.0,1.0,telephone,180,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-03-03,27.367,-90.209,63d5d8da-754b-408e-a1d7-b3915f47b611,85565,0,0,2012-01-27,30
35.0,technician,single,professional_course,0.0,1.0,0.0,cellular,307,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-17,38.018,-68.049,e30f1427-8beb-4890-8d6f-48fb1805a793,14944,0,1,2012-03-30,22
43.0,admin_,married,,0.0,1.0,0.0,cellular,51,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2017-04-05,31.213,-76.647,9771bd8c-de76-4c14-82d9-cf2e3715c9af,8976,2,2,2012-04-24,3
,admin_,married,,0.0,1.0,0.0,telephone,121,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-05-05,32.716,-84.26,c5e3fe38-2726-4031-a4ce-cd49611fab48,46945,1,2,2012-08-30,22
38.0,services,married,high_school,0.0,1.0,0.0,cellular,73,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-05-04,42.394,-89.775,f2cb7e64-df6d-4620-9c48-f4fb6103ceb6,6387,1,1,2012-10-18,19
38.0,services,married,high_school,0.0,1.0,0.0,telephone,120,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-12-10,46.747,-105.416,8ad90320-fbb1-463d-aedb-5a59c364c198,91543,0,1,2012-02-17,15
38.0,services,married,high_school,0.0,0.0,0.0,cellular,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-07-09,30.552,-124.238,63f17367-4563-4b7a-be42-6170ad1eb2fa,155000,1,0,2012-07-16,18
34.0,technician,married,university_degree,0.0,0.0,1.0,cellular,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-03-06,45.284,-68.474,6c74f558-792b-4f23-92f4-900f1afbaa88,77668,1,2,2012-08-11,5
40.0,admin_,married,professional_course,,0.0,0.0,cellular,106,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-03-11,37.461,-111.791,fa7e004d-1b7a-46b5-933c-66764e1c5f23,41464,1,0,2012-03-22,30
24.0,admin_,single,high_school,0.0,1.0,0.0,cellular,725,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes,2016-04-09,37.115,-109.686,36c72a1f-3e08-499b-bb6f-dc4cfaad854c,7561,2,0,2012-11-03,25
35.0,technician,single,professional_course,,1.0,0.0,cellular,105,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-07-26,33.631,-83.756,9be76df5-3505-4432-a6be-efa492897b1a,152842,1,1,2012-12-11,32
28.0,services,married,high_school,0.0,1.0,0.0,telephone,115,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-09-20,32.057,-119.522,f3381028-ee56-4e97-b720-1c721f7e237d,86201,0,2,2012-06-05,24
42.0,management,married,basic_9y,0.0,0.0,0.0,cellular,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-06-28,41.637,-110.318,330f31c4-20cc-4cbc-a820-9e60ba4ef09a,108919,1,0,2012-02-12,21
42.0,management,married,basic_9y,0.0,0.0,0.0,telephone,92,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-02-18,47.738,-105.803,df8faefd-5a6e-4b77-8270-6437bfcba403,67777,0,0,2012-11-16,32
29.0,admin_,single,university_degree,0.0,0.0,0.0,cellular,6,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-02-24,31.857,-104.909,84683f77-b74e-4151-b098-a56c6d4847a0,13906,0,1,2012-12-31,12
39.0,technician,married,high_school,0.0,1.0,0.0,cellular,123,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-09-22,32.027,-120.901,e79ddc02-3665-4902-84fb-a95d62c9082c,160048,1,2,2012-12-27,14
56.0,management,married,university_degree,0.0,1.0,0.0,cellular,22,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-04-08,27.96,-102.433,ee477bff-4d6a-49b8-aa3e-ea984211b375,52783,2,1,2012-03-04,22
42.0,management,married,basic_9y,0.0,1.0,0.0,cellular,253,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-11-15,30.204,-88.831,ed80e255-4d50-47d4-9793-4e95ebc38551,131410,2,0,2012-04-22,8
56.0,management,married,university_degree,0.0,0.0,0.0,cellular,57,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-03-03,38.535,-102.876,9cc0596e-80b5-4d7c-8378-da8ef4a341b9,112414,0,0,2012-06-03,2
35.0,technician,married,professional_course,0.0,0.0,0.0,cellular,126,4,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2019-08-03,35.428,-87.032,ecef0929-33e4-48c8-af59-be098055c767,169135,0,0,2012-01-17,25
48.0,technician,married,professional_course,0.0,0.0,0.0,cellular,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-06-13,25.257,-73.409,b25221b3-568e-4c5f-8c1b-802dcb57c1c7,179344,2,1,2012-01-24,28
48.0,technician,married,professional_course,0.0,0.0,0.0,telephone,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-11-27,41.766,-99.75,3d1dfd95-0854-4cde-9651-a9ab1b503b47,118461,2,0,2012-01-19,10
42.0,blue-collar,married,basic_9y,,0.0,1.0,cellular,349,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-06-23,25.152,-110.633,02749ac6-a584-4145-bdf9-5e474bc49022,78373,0,0,2012-07-02,24
53.0,blue-collar,married,basic_4y,,0.0,1.0,cellular,36,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-12-05,40.011,-107.446,f53e9b18-6bed-456a-ae0d-ffaa10a9465b,138168,0,2,2012-11-02,7
39.0,services,married,high_school,0.0,1.0,0.0,cellular,543,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-06,36.175,-67.921,c73137e6-103c-4867-b816-ce5e7e38ae1f,125557,1,1,2012-07-15,27
52.0,blue-collar,married,basic_9y,0.0,1.0,1.0,cellular,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-05-29,47.154,-83.232,3d9c5a52-7874-4d3a-ac63-99c43e049a4a,64896,1,0,2012-05-21,27
26.0,blue-collar,married,high_school,0.0,1.0,0.0,cellular,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-01-16,42.663,-82.068,387cf512-0aa5-4e24-b097-ed374e2323bd,81563,0,0,2012-04-16,4
34.0,technician,married,professional_course,,0.0,0.0,cellular,61,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-02-01,42.981,-100.279,e807cb51-4c36-42c1-a387-e2487401879d,57271,1,2,2012-11-12,17
36.0,blue-collar,married,basic_9y,0.0,1.0,0.0,telephone,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-03-16,45.878,-117.015,08c9b17a-2302-43cc-8b5e-e6ac0ed211a1,56729,0,0,2012-03-06,19
32.0,technician,single,professional_course,0.0,1.0,0.0,cellular,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-12-31,47.375,-91.261,9fcc4ebd-4975-4ee7-855f-23309d551fbb,114803,1,1,2012-08-12,7
56.0,management,married,university_degree,0.0,1.0,0.0,cellular,122,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2015-03-05,31.953,-123.38,791857b9-cd4f-4c44-8b1c-d68551898617,117465,0,0,2012-09-08,5
37.0,admin_,married,high_school,0.0,,,cellular,56,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-08-21,41.804,-81.858,754a7886-e2ed-49cb-b4bc-b63fe360c7e1,49163,0,1,2012-08-02,27
,technician,single,professional_course,,1.0,0.0,cellular,53,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2019-12-04,30.97,-89.459,f67bd0c7-d3db-4517-af74-2963af3fcb4e,14398,2,2,2012-10-28,19
34.0,unemployed,married,high_school,0.0,,,cellular,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-09-06,30.175,-114.359,191c5c06-f646-4494-a03f-abc1e6c5d2a4,76660,0,2,2012-10-25,26
56.0,management,married,university_degree,0.0,1.0,0.0,cellular,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-05-18,40.815,-67.761,b043a2b6-0bf5-456c-a07c-5e26e14382dd,62461,1,2,2012-06-10,11
34.0,unemployed,married,high_school,0.0,1.0,1.0,cellular,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-08-01,31.784,-73.529,63337023-f22f-4fab-8abc-001676cc1aa1,38371,1,1,2012-05-12,30
46.0,technician,divorced,professional_course,0.0,0.0,0.0,cellular,60,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-08-08,47.007,-104.111,64c51a43-298e-4a19-ba7d-229b07cb39e4,32126,1,2,2012-02-09,25
56.0,technician,divorced,university_degree,,1.0,0.0,cellular,227,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-01-31,30.695,-104.525,a1c6ae9c-cecc-4fd4-ab55-0a7517ccc726,64342,2,2,2012-03-07,19
,admin_,married,high_school,0.0,0.0,0.0,cellular,662,11,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,yes,2017-11-08,33.831,-107.027,8bde77b9-24a0-4652-a66b-35399c9d15c8,45179,0,1,2012-07-26,8
28.0,admin_,single,university_degree,0.0,0.0,0.0,cellular,727,2,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,yes,2016-07-06,35.432,-93.452,3607dc8e-eda6-4c37-8175-ba6b7279e831,98785,2,2,2012-10-05,20
49.0,technician,married,professional_course,,1.0,0.0,telephone,219,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-02-22,47.743,-103.817,eccf0dfe-577b-4c24-9238-6ec52f9a240d,45980,0,0,2012-02-09,7
,blue-collar,married,basic_4y,,0.0,0.0,cellular,79,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2019-05-15,44.552,-111.507,0b68ffbb-88cb-4d60-b280-8fd0785fe857,118041,2,2,2012-11-30,8
28.0,admin_,single,high_school,0.0,1.0,0.0,cellular,231,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-02-13,42.838,-94.678,b768055a-a63c-4a6c-bde4-d2198a1ae655,161778,2,1,2012-08-16,15
,technician,divorced,university_degree,,1.0,0.0,cellular,49,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-06-17,28.589,-67.593,513b242c-b83a-45f9-81af-2a83245446a6,149293,0,0,2012-01-16,26
29.0,technician,married,university_degree,0.0,1.0,1.0,cellular,201,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-01-09,29.604,-110.388,a5900a04-a546-406f-9bfe-cf0b4238f365,48647,0,0,2012-02-01,10
,technician,married,professional_course,0.0,0.0,0.0,cellular,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-10-24,28.26,-117.737,c33e9b30-2742-44ba-9e60-967011552836,129212,2,0,2012-09-02,6
44.0,technician,married,professional_course,0.0,1.0,0.0,telephone,168,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-01-06,36.035,-79.424,7010faac-5c1e-4009-ba81-5cd828dac74b,53999,1,1,2012-11-26,7
,technician,married,university_degree,0.0,1.0,0.0,telephone,258,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-01-23,37.213,-117.102,aec1cb48-7e0a-4bbf-8cf9-440068038929,85250,2,1,2012-11-04,13
29.0,technician,married,university_degree,0.0,0.0,0.0,telephone,240,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2015-10-01,48.483,-67.385,fa880793-b3cb-4a49-8fdb-c593d616ced7,73909,0,0,2012-08-26,28
43.0,admin_,married,basic_4y,0.0,1.0,1.0,telephone,119,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-01-03,44.103,-113.621,1ae37719-23f0-4d55-8091-1a7381ae46a8,114093,2,2,2012-09-19,31
56.0,technician,divorced,university_degree,,0.0,0.0,cellular,59,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-11-01,45.326,-95.01,bf61d1f7-e653-459a-a0ea-955c40aaca47,163732,1,0,2012-12-18,2
52.0,blue-collar,married,basic_4y,0.0,1.0,0.0,cellular,156,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-08-30,26.941,-89.648,5a56227d-f89f-4482-9f65-648cc95205e4,107701,2,1,2012-10-27,17
30.0,technician,single,university_degree,0.0,0.0,0.0,cellular,131,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-05-29,48.393,-79.862,15f6a744-00dc-4664-9d26-843a9862c70b,165519,2,0,2012-02-14,8
32.0,admin_,married,university_degree,0.0,0.0,0.0,cellular,189,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-04-18,26.166,-102.712,10ac58e9-1b13-4e15-b0f6-051015be3edf,12215,2,0,2012-03-13,29
,entrepreneur,married,university_degree,,1.0,0.0,cellular,107,13,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-05-03,28.787,-96.153,101bf675-1737-48fb-baa9-d51598ae86a8,39833,2,2,2012-10-18,2
40.0,technician,married,university_degree,0.0,0.0,0.0,cellular,122,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-03-05,27.007,-91.069,639c0fa4-8979-4f2c-964c-e6659752feea,164716,0,2,2012-05-27,19
36.0,self-employed,single,basic_4y,0.0,0.0,0.0,telephone,73,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-01-31,37.615,-120.621,c75673ef-f65a-4eb2-9069-3159d3195f31,52929,0,2,2012-03-10,13
39.0,services,married,high_school,0.0,1.0,0.0,cellular,216,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-11-10,40.835,-95.66,7b2b675b-bc4a-46d5-a4fc-95c3dca2bdf0,162110,2,1,2012-03-08,17
36.0,self-employed,single,basic_4y,0.0,0.0,0.0,cellular,148,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-02-13,48.033,-108.752,0d06d16d-e037-4cb8-94f7-41e7a142b7fa,14648,2,2,2012-08-10,18
,technician,married,professional_course,,0.0,0.0,telephone,46,2,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2019-08-29,28.253,-81.098,54c9a02b-10a3-44f7-b319-2887ff0124b4,129680,0,1,2012-01-26,31
38.0,services,married,high_school,0.0,0.0,0.0,cellular,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-07-23,44.186,-87.443,4d02b8b3-5613-4357-8854-ee428568a756,59371,1,0,2012-09-19,27
41.0,self-employed,divorced,university_degree,0.0,0.0,1.0,cellular,52,6,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2016-04-06,38.824,-74.935,042ced3b-3573-422f-9475-33f099250dae,50932,2,0,2012-11-23,2
57.0,admin_,married,university_degree,,0.0,0.0,cellular,38,15,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-03-25,37.503,-120.616,3476c2b3-998e-4f45-bb67-5752a741564f,31083,0,0,2012-07-16,32
60.0,retired,married,basic_6y,,0.0,0.0,cellular,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-04-16,30.584,-83.766,1fca720b-93ae-495c-bdd5-66145bbc84fa,7501,2,0,2012-06-29,3
29.0,admin_,married,university_degree,0.0,1.0,1.0,cellular,166,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2018-02-20,27.716,-95.641,f9583528-6db2-4fe5-b0ab-ca076fe91d66,168789,2,1,2012-01-19,27
,self-employed,single,university_degree,0.0,1.0,0.0,cellular,106,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-08-19,28.82,-106.279,26c5229f-a028-4e06-b86b-2838387c5b30,27067,1,2,2012-12-24,31
42.0,blue-collar,married,basic_9y,,1.0,0.0,cellular,62,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2018-09-30,36.268,-78.311,305be7e1-4d4b-4bbc-be3e-5a4e65e993b5,135522,0,1,2012-05-27,26
28.0,technician,married,professional_course,0.0,0.0,0.0,telephone,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-11-15,27.862,-105.458,b7b682a3-a6bc-434d-9ec4-f854a36c6351,152081,2,1,2012-10-31,31
28.0,technician,married,professional_course,0.0,0.0,0.0,cellular,53,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-12-25,36.851,-68.167,31a594b8-91e0-4960-a3d9-06e802653c89,177304,2,1,2012-02-29,13
27.0,blue-collar,single,basic_4y,0.0,1.0,0.0,cellular,225,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-02-07,31.265,-69.498,430667d8-29ec-4850-81fb-e86b82036ad5,11544,1,0,2012-10-16,21
,unemployed,married,high_school,,,,cellular,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-11-22,34.798,-97.257,11fda9c3-ba33-4605-8cce-854903ecfc50,92276,2,0,2012-03-06,23
48.0,management,married,university_degree,0.0,0.0,0.0,cellular,52,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2019-07-30,49.048,-85.762,0de124c7-00be-4ece-bb57-22446cf3950f,165209,1,2,2012-10-29,6
35.0,self-employed,single,university_degree,0.0,0.0,0.0,cellular,609,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2015-07-25,40.885,-84.927,da968eed-92c5-45e9-80ad-e9bb6b83a70e,121314,1,2,2012-09-01,31
27.0,blue-collar,single,basic_4y,0.0,0.0,1.0,cellular,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2016-02-19,49.243,-98.029,102d5a83-eebd-4b5a-8605-6f7e3bd9247e,140171,0,0,2012-12-06,1
51.0,management,married,basic_9y,0.0,1.0,1.0,cellular,79,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2017-07-17,47.146,-77.606,889556f6-df80-465f-968f-10dacf2cbb83,37380,0,0,2012-12-10,11
28.0,services,married,high_school,0.0,0.0,0.0,cellular,462,1,999,0,nonexistent,1.4,93.918,-42.7,,5228.1,no,2015-11-15,43.316,-77.593,59c232ad-fc62-43d2-af26-a38041cabf5c,81715,2,0,2012-07-12,23
40.0,technician,married,professional_course,,1.0,0.0,cellular,847,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,2015-08-05,27.485,-79.269,9929504f-d42f-451d-82bc-0b8bb30eb70c,26607,2,0,2012-02-14,27
38.0,services,married,high_school,0.0,0.0,0.0,cellular,857,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes,2019-03-16,31.389,-102.015,861235da-3b7f-406d-a895-543750ff9e17,140698,0,0,2012-06-12,17
